Filename	CTN	Day	Treatment	Is_Duplicate	Invasion Score	K14 score	Type
CTN106 Tumorl d6 -0023/TN106 Tumorl d6 -0023_AB02_23.tif_Files.tif	CTN106	6	Vehicle	NA	0	0	Tumor
CTN106 Tumorl d6 -0023/TN106 Tumorl d6 -0023_AB02_13.tif_Files.tif	CTN106	6	Vehicle	NA	0	0	Tumor
CTN106 Tumorl d6 -0023/TN106 Tumorl d6 -0023_AB02_07.tif_Files.tif	CTN106	6	Vehicle	NA	2	2	Tumor
CTN106 Tumorl d6 -0023/TN106 Tumorl d6 -0023_AB02_10.tif_Files.tif	CTN106	6	Vehicle	NA	2	3	Tumor
CTN106 Tumorl d6 -0023/TN106 Tumorl d6 -0023_AB02_29.tif_Files.tif	CTN106	6	Vehicle	NA	0	0	Tumor
CTN106 Tumorl d6 -0023/TN106 Tumorl d6 -0023_AB02_15.tif_Files.tif	CTN106	6	Vehicle	NA	0	0	Tumor
CTN106 Tumorl d6 -0023/TN106 Tumorl d6 -0023_AB02_06.tif_Files.tif	CTN106	6	Vehicle	NA	0	0	Tumor
CTN106 Tumorl d6 -0023/TN106 Tumorl d6 -0023_AB02_17.tif_Files.tif	CTN106	6	Vehicle	NA	0	0	Tumor
CTN106 Tumorl d6 -0023/TN106 Tumorl d6 -0023_AB02_04.tif_Files.tif	CTN106	6	Vehicle	NA	2	3	Tumor
CTN106 Tumorl d6 -0023/TN106 Tumorl d6 -0023_AB02_11.tif_Files.tif	CTN106	6	Vehicle	NA	0	1	Tumor
CTN106 Tumorl d6 -0023/TN106 Tumorl d6 -0023_AB02_25.tif_Files.tif	CTN106	6	Vehicle	NA	0	0	Tumor
CTN106 Tumorl d6 -0023/TN106 Tumorl d6 -0023_AB02_30.tif_Files.tif	CTN106	6	Vehicle	NA	1	1	Tumor
CTN106 Tumorl d6 -0023/TN106 Tumorl d6 -0023_AB02_28.tif_Files.tif	CTN106	6	Vehicle	NA	0	0	Tumor
CTN106 Tumorl d6 -0023/TN106 Tumorl d6 -0023_AB02_02.tif_Files.tif	CTN106	6	Vehicle	NA	3	3	Tumor
CTN106 Tumorl d6 -0023/TN106 Tumorl d6 -0023_AB02_19.tif_Files.tif	CTN106	6	Vehicle	NA	2	2	Tumor
CTN106 Tumorl d6 -0023/TN106 Tumorl d6 -0023_AB02_32.tif_Files.tif	CTN106	6	Vehicle	NA	0	0	Tumor
CTN106 Tumorl d6 -0023/TN106 Tumorl d6 -0023_AB02_18.tif_Files.tif	CTN106	6	Vehicle	NA	0	2	Tumor
CTN106 Tumorl d6 -0023/TN106 Tumorl d6 -0023_AB02_27.tif_Files.tif	CTN106	6	Vehicle	NA	2	3	Tumor
CTN106 Tumorl d6 -0023/TN106 Tumorl d6 -0023_AB02_01.tif_Files.tif	CTN106	6	Vehicle	NA	2	2	Tumor
CTN106 Tumorl d6 -0023/TN106 Tumorl d6 -0023_AB02_05.tif_Files.tif	CTN106	6	Vehicle	NA	0	0	Tumor
CTN106 Tumorl d6 -0023/TN106 Tumorl d6 -0023_AB02_14.tif_Files.tif	CTN106	6	Vehicle	NA	0	0	Tumor
CTN106 Tumorl d6 -0023/TN106 Tumorl d6 -0023_AB02_22.tif_Files.tif	CTN106	6	Vehicle	NA	0	3	Tumor
CTN106 Tumorl d6 -0023/TN106 Tumorl d6 -0023_AB02_12.tif_Files.tif	CTN106	6	Vehicle	NA	0	0	Tumor
CTN106 Tumorl d6 -0023/TN106 Tumorl d6 -0023_AB02_26.tif_Files.tif	CTN106	6	Vehicle	NA	3	2	Tumor
CTN106 Tumorl d6 -0023/TN106 Tumorl d6 -0023_AB02_21.tif_Files.tif	CTN106	6	Vehicle	NA	3	3	Tumor
CTN106 Tumorl d6 -0023/TN106 Tumorl d6 -0023_AB02_31.tif_Files.tif	CTN106	6	Vehicle	NA	0	0	Tumor
CTN106 Tumorl d6 -0023/TN106 Tumorl d6 -0023_AB02_20.tif_Files.tif	CTN106	6	Vehicle	NA	2	2	Tumor
CTN106 Tumorl d6 -0023/TN106 Tumorl d6 -0023_AB02_24.tif_Files.tif	CTN106	6	Vehicle	NA	0	1	Tumor
